CellType,BarID,DeviceID,CellID,X,Y
Bar1C,S6_1C,61,Bar1C_S6_1C_61,39132,25730.5
Bar1C,S6_1C,62,Bar1C_S6_1C_62,39132,25480.5
Bar1C,S6_1C,63,Bar1C_S6_1C_63,39132,25230.5
Bar1C,S6_1C,64,Bar1C_S6_1C_64,39132,24980.5
Bar1C,S6_1C,65,Bar1C_S6_1C_65,39132,24730.5
Bar1C,S6_1C,66,Bar1C_S6_1C_66,39132,24480.5
Bar1C,S6_1C,67,Bar1C_S6_1C_67,39132,24230.5
Bar1D,S6_1D,1,Bar1D_S6_1D_01,40132,40730.5
Bar1D,S6_1D,2,Bar1D_S6_1D_02,40132,40480.5
Bar1D,S6_1D,3,Bar1D_S6_1D_03,40132,40230.5
Bar1D,S6_1D,4,Bar1D_S6_1D_04,40132,39980.5
Bar1D,S6_1D,5,Bar1D_S6_1D_05,40132,39730.5
Bar1D,S6_1D,6,Bar1D_S6_1D_06,40132,39480.5
Bar1D,S6_1D,7,Bar1D_S6_1D_07,40132,39230.5
Bar1D,S6_1D,8,Bar1D_S6_1D_08,40132,38980.5
Bar1D,S6_1D,9,Bar1D_S6_1D_09,40132,38730.5
Bar1D,S6_1D,10,Bar1D_S6_1D_10,40132,38480.5
Bar1D,S6_1D,11,Bar1D_S6_1D_11,40132,38230.5
Bar1D,S6_1D,12,Bar1D_S6_1D_12,40132,37980.5
Bar1D,S6_1D,13,Bar1D_S6_1D_13,40132,37730.5
Bar1D,S6_1D,14,Bar1D_S6_1D_14,40132,37480.5
Bar1D,S6_1D,15,Bar1D_S6_1D_15,40132,37230.5
Bar1D,S6_1D,16,Bar1D_S6_1D_16,40132,36980.5
Bar1D,S6_1D,17,Bar1D_S6_1D_17,40132,36730.5
Bar1D,S6_1D,18,Bar1D_S6_1D_18,40132,36480.5
Bar1D,S6_1D,19,Bar1D_S6_1D_19,40132,36230.5
Bar1D,S6_1D,20,Bar1D_S6_1D_20,40132,35980.5
Bar1D,S6_1D,21,Bar1D_S6_1D_21,40132,35730.5
Bar1D,S6_1D,22,Bar1D_S6_1D_22,40132,35480.5
Bar1D,S6_1D,23,Bar1D_S6_1D_23,40132,35230.5
Bar1D,S6_1D,24,Bar1D_S6_1D_24,40132,34980.5
Bar1D,S6_1D,25,Bar1D_S6_1D_25,40132,34730.5
Bar1D,S6_1D,26,Bar1D_S6_1D_26,40132,34480.5
Bar1D,S6_1D,27,Bar1D_S6_1D_27,40132,34230.5
Bar1D,S6_1D,28,Bar1D_S6_1D_28,40132,33980.5
Bar1D,S6_1D,29,Bar1D_S6_1D_29,40132,33730.5
Bar1D,S6_1D,30,Bar1D_S6_1D_30,40132,33480.5
Bar1D,S6_1D,31,Bar1D_S6_1D_31,40132,33230.5
Bar1D,S6_1D,32,Bar1D_S6_1D_32,40132,32980.5
Bar1D,S6_1D,33,Bar1D_S6_1D_33,40132,32730.5
Bar1D,S6_1D,34,Bar1D_S6_1D_34,40132,32480.5
Bar1D,S6_1D,35,Bar1D_S6_1D_35,40132,32230.5
Bar1D,S6_1D,36,Bar1D_S6_1D_36,40132,31980.5
Bar1D,S6_1D,37,Bar1D_S6_1D_37,40132,31730.5
Bar1D,S6_1D,38,Bar1D_S6_1D_38,40132,31480.5
Bar1D,S6_1D,39,Bar1D_S6_1D_39,40132,31230.5
Bar1D,S6_1D,40,Bar1D_S6_1D_40,40132,30980.5
Bar1D,S6_1D,41,Bar1D_S6_1D_41,40132,30730.5
Bar1D,S6_1D,42,Bar1D_S6_1D_42,40132,30480.5
Bar1D,S6_1D,43,Bar1D_S6_1D_43,40132,30230.5
Bar1D,S6_1D,44,Bar1D_S6_1D_44,40132,29980.5
Bar1D,S6_1D,45,Bar1D_S6_1D_45,40132,29730.5
Bar1D,S6_1D,46,Bar1D_S6_1D_46,40132,29480.5
Bar1D,S6_1D,47,Bar1D_S6_1D_47,40132,29230.5
Bar1D,S6_1D,48,Bar1D_S6_1D_48,40132,28980.5
Bar1D,S6_1D,49,Bar1D_S6_1D_49,40132,28730.5
Bar1D,S6_1D,50,Bar1D_S6_1D_50,40132,28480.5
Bar1D,S6_1D,51,Bar1D_S6_1D_51,40132,28230.5
Bar1D,S6_1D,52,Bar1D_S6_1D_52,40132,27980.5
Bar1D,S6_1D,53,Bar1D_S6_1D_53,40132,27730.5
Bar1D,S6_1D,54,Bar1D_S6_1D_54,40132,27480.5
Bar1D,S6_1D,55,Bar1D_S6_1D_55,40132,27230.5
Bar1D,S6_1D,56,Bar1D_S6_1D_56,40132,26980.5
Bar1D,S6_1D,57,Bar1D_S6_1D_57,40132,26730.5
Bar1D,S6_1D,58,Bar1D_S6_1D_58,40132,26480.5
Bar1D,S6_1D,59,Bar1D_S6_1D_59,40132,26230.5
Bar1D,S6_1D,60,Bar1D_S6_1D_60,40132,25980.5
Bar1D,S6_1D,61,Bar1D_S6_1D_61,40132,25730.5
Bar1D,S6_1D,62,Bar1D_S6_1D_62,40132,25480.5
Bar1D,S6_1D,63,Bar1D_S6_1D_63,40132,25230.5
Bar1D,S6_1D,64,Bar1D_S6_1D_64,40132,24980.5
Bar1D,S6_1D,65,Bar1D_S6_1D_65,40132,24730.5
Bar1D,S6_1D,66,Bar1D_S6_1D_66,40132,24480.5
Bar1D,S6_1D,67,Bar1D_S6_1D_67,40132,24230.5
Bar1E,S6_1E,1,Bar1E_S6_1E_01,41132,40730.5
Bar1E,S6_1E,2,Bar1E_S6_1E_02,41132,40480.5
Bar1E,S6_1E,3,Bar1E_S6_1E_03,41132,40230.5
Bar1E,S6_1E,4,Bar1E_S6_1E_04,41132,39980.5
Bar1E,S6_1E,5,Bar1E_S6_1E_05,41132,39730.5
Bar1E,S6_1E,6,Bar1E_S6_1E_06,41132,39480.5
Bar1E,S6_1E,7,Bar1E_S6_1E_07,41132,39230.5
Bar1E,S6_1E,8,Bar1E_S6_1E_08,41132,38980.5
Bar1E,S6_1E,9,Bar1E_S6_1E_09,41132,38730.5
Bar1E,S6_1E,10,Bar1E_S6_1E_10,41132,38480.5
Bar1E,S6_1E,11,Bar1E_S6_1E_11,41132,38230.5
Bar1E,S6_1E,12,Bar1E_S6_1E_12,41132,37980.5
Bar1E,S6_1E,13,Bar1E_S6_1E_13,41132,37730.5
Bar1E,S6_1E,14,Bar1E_S6_1E_14,41132,37480.5
Bar1E,S6_1E,15,Bar1E_S6_1E_15,41132,37230.5
Bar1E,S6_1E,16,Bar1E_S6_1E_16,41132,36980.5
Bar1E,S6_1E,17,Bar1E_S6_1E_17,41132,36730.5
Bar1E,S6_1E,18,Bar1E_S6_1E_18,41132,36480.5
Bar1E,S6_1E,19,Bar1E_S6_1E_19,41132,36230.5
Bar1E,S6_1E,20,Bar1E_S6_1E_20,41132,35980.5
Bar1E,S6_1E,21,Bar1E_S6_1E_21,41132,35730.5
Bar1E,S6_1E,22,Bar1E_S6_1E_22,41132,35480.5
Bar1E,S6_1E,23,Bar1E_S6_1E_23,41132,35230.5
Bar1E,S6_1E,24,Bar1E_S6_1E_24,41132,34980.5
Bar1E,S6_1E,25,Bar1E_S6_1E_25,41132,34730.5
Bar1E,S6_1E,26,Bar1E_S6_1E_26,41132,34480.5
Bar1E,S6_1E,27,Bar1E_S6_1E_27,41132,34230.5
Bar1E,S6_1E,28,Bar1E_S6_1E_28,41132,33980.5
Bar1E,S6_1E,29,Bar1E_S6_1E_29,41132,33730.5
Bar1E,S6_1E,30,Bar1E_S6_1E_30,41132,33480.5
Bar1E,S6_1E,31,Bar1E_S6_1E_31,41132,33230.5
Bar1E,S6_1E,32,Bar1E_S6_1E_32,41132,32980.5
Bar1E,S6_1E,33,Bar1E_S6_1E_33,41132,32730.5
Bar1E,S6_1E,34,Bar1E_S6_1E_34,41132,32480.5
Bar1E,S6_1E,35,Bar1E_S6_1E_35,41132,32230.5
Bar1E,S6_1E,36,Bar1E_S6_1E_36,41132,31980.5
Bar1E,S6_1E,37,Bar1E_S6_1E_37,41132,31730.5
Bar1E,S6_1E,38,Bar1E_S6_1E_38,41132,31480.5
Bar1E,S6_1E,39,Bar1E_S6_1E_39,41132,31230.5
Bar1E,S6_1E,40,Bar1E_S6_1E_40,41132,30980.5
Bar1E,S6_1E,41,Bar1E_S6_1E_41,41132,30730.5
Bar1E,S6_1E,42,Bar1E_S6_1E_42,41132,30480.5
Bar1E,S6_1E,43,Bar1E_S6_1E_43,41132,30230.5
Bar1E,S6_1E,44,Bar1E_S6_1E_44,41132,29980.5
Bar1E,S6_1E,45,Bar1E_S6_1E_45,41132,29730.5
Bar1E,S6_1E,46,Bar1E_S6_1E_46,41132,29480.5
Bar1E,S6_1E,47,Bar1E_S6_1E_47,41132,29230.5
Bar1E,S6_1E,48,Bar1E_S6_1E_48,41132,28980.5
Bar1E,S6_1E,49,Bar1E_S6_1E_49,41132,28730.5
Bar1E,S6_1E,50,Bar1E_S6_1E_50,41132,28480.5
Bar1E,S6_1E,51,Bar1E_S6_1E_51,41132,28230.5
Bar1E,S6_1E,52,Bar1E_S6_1E_52,41132,27980.5
Bar1E,S6_1E,53,Bar1E_S6_1E_53,41132,27730.5
Bar1E,S6_1E,54,Bar1E_S6_1E_54,41132,27480.5
Bar1E,S6_1E,55,Bar1E_S6_1E_55,41132,27230.5
Bar1E,S6_1E,56,Bar1E_S6_1E_56,41132,26980.5
Bar1E,S6_1E,57,Bar1E_S6_1E_57,41132,26730.5
Bar1E,S6_1E,58,Bar1E_S6_1E_58,41132,26480.5
Bar1E,S6_1E,59,Bar1E_S6_1E_59,41132,26230.5
Bar1E,S6_1E,60,Bar1E_S6_1E_60,41132,25980.5
Bar1E,S6_1E,61,Bar1E_S6_1E_61,41132,25730.5
Bar1E,S6_1E,62,Bar1E_S6_1E_62,41132,25480.5
Bar1E,S6_1E,63,Bar1E_S6_1E_63,41132,25230.5
Bar1E,S6_1E,64,Bar1E_S6_1E_64,41132,24980.5
Bar1E,S6_1E,65,Bar1E_S6_1E_65,41132,24730.5
Bar1E,S6_1E,66,Bar1E_S6_1E_66,41132,24480.5
Bar1E,S6_1E,67,Bar1E_S6_1E_67,41132,24230.5
Bar2A,S6_2A,1,Bar2A_S6_2A_01,42132,43730.5
Bar2A,S6_2A,2,Bar2A_S6_2A_02,42132,43480.5
Bar2A,S6_2A,3,Bar2A_S6_2A_03,42132,43230.5
Bar2A,S6_2A,4,Bar2A_S6_2A_04,42132,42980.5
Bar2A,S6_2A,5,Bar2A_S6_2A_05,42132,42730.5
Bar2A,S6_2A,6,Bar2A_S6_2A_06,42132,42480.5
Bar2A,S6_2A,7,Bar2A_S6_2A_07,42132,42230.5
Bar2A,S6_2A,8,Bar2A_S6_2A_08,42132,41980.5
Bar2A,S6_2A,9,Bar2A_S6_2A_09,42132,41730.5
Bar2A,S6_2A,10,Bar2A_S6_2A_10,42132,41480.5
Bar2A,S6_2A,11,Bar2A_S6_2A_11,42132,41230.5
Bar2A,S6_2A,12,Bar2A_S6_2A_12,42132,40980.5
Bar2A,S6_2A,13,Bar2A_S6_2A_13,42132,40730.5
Bar2A,S6_2A,14,Bar2A_S6_2A_14,42132,40480.5
Bar2A,S6_2A,15,Bar2A_S6_2A_15,42132,40230.5
Bar2A,S6_2A,16,Bar2A_S6_2A_16,42132,39980.5
Bar2A,S6_2A,17,Bar2A_S6_2A_17,42132,39730.5
Bar2A,S6_2A,18,Bar2A_S6_2A_18,42132,39480.5
Bar2A,S6_2A,19,Bar2A_S6_2A_19,42132,39230.5
Bar2A,S6_2A,20,Bar2A_S6_2A_20,42132,38980.5
Bar2A,S6_2A,21,Bar2A_S6_2A_21,42132,38730.5
Bar2A,S6_2A,22,Bar2A_S6_2A_22,42132,38480.5
Bar2A,S6_2A,23,Bar2A_S6_2A_23,42132,38230.5
Bar2A,S6_2A,24,Bar2A_S6_2A_24,42132,37980.5
Bar2A,S6_2A,25,Bar2A_S6_2A_25,42132,37730.5
Bar2A,S6_2A,26,Bar2A_S6_2A_26,42132,37480.5
Bar2A,S6_2A,27,Bar2A_S6_2A_27,42132,37230.5
Bar2A,S6_2A,28,Bar2A_S6_2A_28,42132,36980.5
Bar2A,S6_2A,29,Bar2A_S6_2A_29,42132,36730.5
Bar2A,S6_2A,30,Bar2A_S6_2A_30,42132,36480.5
Bar2A,S6_2A,31,Bar2A_S6_2A_31,42132,36230.5
Bar2A,S6_2A,32,Bar2A_S6_2A_32,42132,35980.5
Bar2A,S6_2A,33,Bar2A_S6_2A_33,42132,35730.5
Bar2A,S6_2A,34,Bar2A_S6_2A_34,42132,35480.5
Bar2A,S6_2A,35,Bar2A_S6_2A_35,42132,35230.5
Bar2A,S6_2A,36,Bar2A_S6_2A_36,42132,34980.5
Bar2A,S6_2A,37,Bar2A_S6_2A_37,42132,34730.5
Bar2A,S6_2A,38,Bar2A_S6_2A_38,42132,34480.5
Bar2A,S6_2A,39,Bar2A_S6_2A_39,42132,34230.5
Bar2A,S6_2A,40,Bar2A_S6_2A_40,42132,33980.5
Bar2A,S6_2A,41,Bar2A_S6_2A_41,42132,33730.5
Bar2A,S6_2A,42,Bar2A_S6_2A_42,42132,33480.5
Bar2A,S6_2A,43,Bar2A_S6_2A_43,42132,33230.5
Bar2A,S6_2A,44,Bar2A_S6_2A_44,42132,32980.5
Bar2A,S6_2A,45,Bar2A_S6_2A_45,42132,32730.5
Bar2A,S6_2A,46,Bar2A_S6_2A_46,42132,32480.5
Bar2A,S6_2A,47,Bar2A_S6_2A_47,42132,32230.5
Bar2A,S6_2A,48,Bar2A_S6_2A_48,42132,31980.5
Bar2A,S6_2A,49,Bar2A_S6_2A_49,42132,31730.5
Bar2A,S6_2A,50,Bar2A_S6_2A_50,42132,31480.5
Bar2A,S6_2A,51,Bar2A_S6_2A_51,42132,31230.5
Bar2A,S6_2A,52,Bar2A_S6_2A_52,42132,30980.5
Bar2A,S6_2A,53,Bar2A_S6_2A_53,42132,30730.5
Bar2A,S6_2A,54,Bar2A_S6_2A_54,42132,30480.5
Bar2A,S6_2A,55,Bar2A_S6_2A_55,42132,30230.5
Bar2A,S6_2A,56,Bar2A_S6_2A_56,42132,29980.5
Bar2A,S6_2A,57,Bar2A_S6_2A_57,42132,29730.5
Bar2A,S6_2A,58,Bar2A_S6_2A_58,42132,29480.5
Bar2A,S6_2A,59,Bar2A_S6_2A_59,42132,29230.5
Bar2A,S6_2A,60,Bar2A_S6_2A_60,42132,28980.5
Bar2A,S6_2A,61,Bar2A_S6_2A_61,42132,28730.5
Bar2A,S6_2A,62,Bar2A_S6_2A_62,42132,28480.5
Bar2A,S6_2A,63,Bar2A_S6_2A_63,42132,28230.5
Bar2A,S6_2A,64,Bar2A_S6_2A_64,42132,27980.5
Bar2A,S6_2A,65,Bar2A_S6_2A_65,42132,27730.5
Bar2A,S6_2A,66,Bar2A_S6_2A_66,42132,27480.5
Bar2A,S6_2A,67,Bar2A_S6_2A_67,42132,27230.5
Bar2A,S6_2A,68,Bar2A_S6_2A_68,42132,26980.5
Bar2A,S6_2A,69,Bar2A_S6_2A_69,42132,26730.5
Bar2A,S6_2A,70,Bar2A_S6_2A_70,42132,26480.5
Bar2A,S6_2A,71,Bar2A_S6_2A_71,42132,26230.5
Bar2A,S6_2A,72,Bar2A_S6_2A_72,42132,25980.5
Bar2A,S6_2A,73,Bar2A_S6_2A_73,42132,25730.5
Bar2A,S6_2A,74,Bar2A_S6_2A_74,42132,25480.5
Bar2A,S6_2A,75,Bar2A_S6_2A_75,42132,25230.5
Bar2A,S6_2A,76,Bar2A_S6_2A_76,42132,24980.5
Bar2A,S6_2A,77,Bar2A_S6_2A_77,42132,24730.5
Bar2A,S6_2A,78,Bar2A_S6_2A_78,42132,24480.5
Bar2A,S6_2A,79,Bar2A_S6_2A_79,42132,24230.5
Bar2B,S6_2B,1,Bar2B_S6_2B_01,42932,43730.5
Bar2B,S6_2B,2,Bar2B_S6_2B_02,42932,43480.5
Bar2B,S6_2B,3,Bar2B_S6_2B_03,42932,43230.5
Bar2B,S6_2B,4,Bar2B_S6_2B_04,42932,42980.5
Bar2B,S6_2B,5,Bar2B_S6_2B_05,42932,42730.5
Bar2B,S6_2B,6,Bar2B_S6_2B_06,42932,42480.5
Bar2B,S6_2B,7,Bar2B_S6_2B_07,42932,42230.5
Bar2B,S6_2B,8,Bar2B_S6_2B_08,42932,41980.5
Bar2B,S6_2B,9,Bar2B_S6_2B_09,42932,41730.5
Bar2B,S6_2B,10,Bar2B_S6_2B_10,42932,41480.5
Bar2B,S6_2B,11,Bar2B_S6_2B_11,42932,41230.5
Bar2B,S6_2B,12,Bar2B_S6_2B_12,42932,40980.5
Bar2B,S6_2B,13,Bar2B_S6_2B_13,42932,40730.5
Bar2B,S6_2B,14,Bar2B_S6_2B_14,42932,40480.5
Bar2B,S6_2B,15,Bar2B_S6_2B_15,42932,40230.5
Bar2B,S6_2B,16,Bar2B_S6_2B_16,42932,39980.5
Bar2B,S6_2B,17,Bar2B_S6_2B_17,42932,39730.5
Bar2B,S6_2B,18,Bar2B_S6_2B_18,42932,39480.5
Bar2B,S6_2B,19,Bar2B_S6_2B_19,42932,39230.5
Bar2B,S6_2B,20,Bar2B_S6_2B_20,42932,38980.5
Bar2B,S6_2B,21,Bar2B_S6_2B_21,42932,38730.5
Bar2B,S6_2B,22,Bar2B_S6_2B_22,42932,38480.5
Bar2B,S6_2B,23,Bar2B_S6_2B_23,42932,38230.5
Bar2B,S6_2B,24,Bar2B_S6_2B_24,42932,37980.5
Bar2B,S6_2B,25,Bar2B_S6_2B_25,42932,37730.5
Bar2B,S6_2B,26,Bar2B_S6_2B_26,42932,37480.5
Bar2B,S6_2B,27,Bar2B_S6_2B_27,42932,37230.5
Bar2B,S6_2B,28,Bar2B_S6_2B_28,42932,36980.5
Bar2B,S6_2B,29,Bar2B_S6_2B_29,42932,36730.5
Bar2B,S6_2B,30,Bar2B_S6_2B_30,42932,36480.5
Bar2B,S6_2B,31,Bar2B_S6_2B_31,42932,36230.5
Bar2B,S6_2B,32,Bar2B_S6_2B_32,42932,35980.5
Bar2B,S6_2B,33,Bar2B_S6_2B_33,42932,35730.5
Bar2B,S6_2B,34,Bar2B_S6_2B_34,42932,35480.5
Bar2B,S6_2B,35,Bar2B_S6_2B_35,42932,35230.5
Bar2B,S6_2B,36,Bar2B_S6_2B_36,42932,34980.5
Bar2B,S6_2B,37,Bar2B_S6_2B_37,42932,34730.5
Bar2B,S6_2B,38,Bar2B_S6_2B_38,42932,34480.5
Bar2B,S6_2B,39,Bar2B_S6_2B_39,42932,34230.5
Bar2B,S6_2B,40,Bar2B_S6_2B_40,42932,33980.5
Bar2B,S6_2B,41,Bar2B_S6_2B_41,42932,33730.5
Bar2B,S6_2B,42,Bar2B_S6_2B_42,42932,33480.5
Bar2B,S6_2B,43,Bar2B_S6_2B_43,42932,33230.5
Bar2B,S6_2B,44,Bar2B_S6_2B_44,42932,32980.5
Bar2B,S6_2B,45,Bar2B_S6_2B_45,42932,32730.5
Bar2B,S6_2B,46,Bar2B_S6_2B_46,42932,32480.5
Bar2B,S6_2B,47,Bar2B_S6_2B_47,42932,32230.5
Bar2B,S6_2B,48,Bar2B_S6_2B_48,42932,31980.5
Bar2B,S6_2B,49,Bar2B_S6_2B_49,42932,31730.5
Bar2B,S6_2B,50,Bar2B_S6_2B_50,42932,31480.5
Bar2B,S6_2B,51,Bar2B_S6_2B_51,42932,31230.5
Bar2B,S6_2B,52,Bar2B_S6_2B_52,42932,30980.5
Bar2B,S6_2B,53,Bar2B_S6_2B_53,42932,30730.5
Bar2B,S6_2B,54,Bar2B_S6_2B_54,42932,30480.5
Bar2B,S6_2B,55,Bar2B_S6_2B_55,42932,30230.5
Bar2B,S6_2B,56,Bar2B_S6_2B_56,42932,29980.5
Bar2B,S6_2B,57,Bar2B_S6_2B_57,42932,29730.5
Bar2B,S6_2B,58,Bar2B_S6_2B_58,42932,29480.5
Bar2B,S6_2B,59,Bar2B_S6_2B_59,42932,29230.5
Bar2B,S6_2B,60,Bar2B_S6_2B_60,42932,28980.5
Bar2B,S6_2B,61,Bar2B_S6_2B_61,42932,28730.5
Bar2B,S6_2B,62,Bar2B_S6_2B_62,42932,28480.5
Bar2B,S6_2B,63,Bar2B_S6_2B_63,42932,28230.5
Bar2B,S6_2B,64,Bar2B_S6_2B_64,42932,27980.5
Bar2B,S6_2B,65,Bar2B_S6_2B_65,42932,27730.5
Bar2B,S6_2B,66,Bar2B_S6_2B_66,42932,27480.5
Bar2B,S6_2B,67,Bar2B_S6_2B_67,42932,27230.5
Bar2B,S6_2B,68,Bar2B_S6_2B_68,42932,26980.5
Bar2B,S6_2B,69,Bar2B_S6_2B_69,42932,26730.5
Bar2B,S6_2B,70,Bar2B_S6_2B_70,42932,26480.5
Bar2B,S6_2B,71,Bar2B_S6_2B_71,42932,26230.5
Bar2B,S6_2B,72,Bar2B_S6_2B_72,42932,25980.5
Bar2B,S6_2B,73,Bar2B_S6_2B_73,42932,25730.5
Bar2B,S6_2B,74,Bar2B_S6_2B_74,42932,25480.5
Bar2B,S6_2B,75,Bar2B_S6_2B_75,42932,25230.5
Bar2B,S6_2B,76,Bar2B_S6_2B_76,42932,24980.5
Bar2B,S6_2B,77,Bar2B_S6_2B_77,42932,24730.5
Bar2B,S6_2B,78,Bar2B_S6_2B_78,42932,24480.5
Bar2B,S6_2B,79,Bar2B_S6_2B_79,42932,24230.5
Bar2C,S6_2C,1,Bar2C_S6_2C_01,43732,43730.5
Bar2C,S6_2C,2,Bar2C_S6_2C_02,43732,43480.5
Bar2C,S6_2C,3,Bar2C_S6_2C_03,43732,43230.5
Bar2C,S6_2C,4,Bar2C_S6_2C_04,43732,42980.5
Bar2C,S6_2C,5,Bar2C_S6_2C_05,43732,42730.5
Bar2C,S6_2C,6,Bar2C_S6_2C_06,43732,42480.5
Bar2C,S6_2C,7,Bar2C_S6_2C_07,43732,42230.5
Bar2C,S6_2C,8,Bar2C_S6_2C_08,43732,41980.5
Bar2C,S6_2C,9,Bar2C_S6_2C_09,43732,41730.5
Bar2C,S6_2C,10,Bar2C_S6_2C_10,43732,41480.5
Bar2C,S6_2C,11,Bar2C_S6_2C_11,43732,41230.5
Bar2C,S6_2C,12,Bar2C_S6_2C_12,43732,40980.5
Bar2C,S6_2C,13,Bar2C_S6_2C_13,43732,40730.5
Bar2C,S6_2C,14,Bar2C_S6_2C_14,43732,40480.5
Bar2C,S6_2C,15,Bar2C_S6_2C_15,43732,40230.5
Bar2C,S6_2C,16,Bar2C_S6_2C_16,43732,39980.5
Bar2C,S6_2C,17,Bar2C_S6_2C_17,43732,39730.5
Bar2C,S6_2C,18,Bar2C_S6_2C_18,43732,39480.5
Bar2C,S6_2C,19,Bar2C_S6_2C_19,43732,39230.5
Bar2C,S6_2C,20,Bar2C_S6_2C_20,43732,38980.5
Bar2C,S6_2C,21,Bar2C_S6_2C_21,43732,38730.5
Bar2C,S6_2C,22,Bar2C_S6_2C_22,43732,38480.5
Bar2C,S6_2C,23,Bar2C_S6_2C_23,43732,38230.5
Bar2C,S6_2C,24,Bar2C_S6_2C_24,43732,37980.5
Bar2C,S6_2C,25,Bar2C_S6_2C_25,43732,37730.5
Bar2C,S6_2C,26,Bar2C_S6_2C_26,43732,37480.5
Bar2C,S6_2C,27,Bar2C_S6_2C_27,43732,37230.5
Bar2C,S6_2C,28,Bar2C_S6_2C_28,43732,36980.5
Bar2C,S6_2C,29,Bar2C_S6_2C_29,43732,36730.5
Bar2C,S6_2C,30,Bar2C_S6_2C_30,43732,36480.5
Bar2C,S6_2C,31,Bar2C_S6_2C_31,43732,36230.5
Bar2C,S6_2C,32,Bar2C_S6_2C_32,43732,35980.5
Bar2C,S6_2C,33,Bar2C_S6_2C_33,43732,35730.5
Bar2C,S6_2C,34,Bar2C_S6_2C_34,43732,35480.5
Bar2C,S6_2C,35,Bar2C_S6_2C_35,43732,35230.5
Bar2C,S6_2C,36,Bar2C_S6_2C_36,43732,34980.5
Bar2C,S6_2C,37,Bar2C_S6_2C_37,43732,34730.5
Bar2C,S6_2C,38,Bar2C_S6_2C_38,43732,34480.5
Bar2C,S6_2C,39,Bar2C_S6_2C_39,43732,34230.5
Bar2C,S6_2C,40,Bar2C_S6_2C_40,43732,33980.5
Bar2C,S6_2C,41,Bar2C_S6_2C_41,43732,33730.5
Bar2C,S6_2C,42,Bar2C_S6_2C_42,43732,33480.5
Bar2C,S6_2C,43,Bar2C_S6_2C_43,43732,33230.5
Bar2C,S6_2C,44,Bar2C_S6_2C_44,43732,32980.5
Bar2C,S6_2C,45,Bar2C_S6_2C_45,43732,32730.5
Bar2C,S6_2C,46,Bar2C_S6_2C_46,43732,32480.5
Bar2C,S6_2C,47,Bar2C_S6_2C_47,43732,32230.5
Bar2C,S6_2C,48,Bar2C_S6_2C_48,43732,31980.5
Bar2C,S6_2C,49,Bar2C_S6_2C_49,43732,31730.5
Bar2C,S6_2C,50,Bar2C_S6_2C_50,43732,31480.5
Bar2C,S6_2C,51,Bar2C_S6_2C_51,43732,31230.5
Bar2C,S6_2C,52,Bar2C_S6_2C_52,43732,30980.5
Bar2C,S6_2C,53,Bar2C_S6_2C_53,43732,30730.5
Bar2C,S6_2C,54,Bar2C_S6_2C_54,43732,30480.5
Bar2C,S6_2C,55,Bar2C_S6_2C_55,43732,30230.5
Bar2C,S6_2C,56,Bar2C_S6_2C_56,43732,29980.5
Bar2C,S6_2C,57,Bar2C_S6_2C_57,43732,29730.5
Bar2C,S6_2C,58,Bar2C_S6_2C_58,43732,29480.5
Bar2C,S6_2C,59,Bar2C_S6_2C_59,43732,29230.5
Bar2C,S6_2C,60,Bar2C_S6_2C_60,43732,28980.5
Bar2C,S6_2C,61,Bar2C_S6_2C_61,43732,28730.5
Bar2C,S6_2C,62,Bar2C_S6_2C_62,43732,28480.5
Bar2C,S6_2C,63,Bar2C_S6_2C_63,43732,28230.5
Bar2C,S6_2C,64,Bar2C_S6_2C_64,43732,27980.5
Bar2C,S6_2C,65,Bar2C_S6_2C_65,43732,27730.5
Bar2C,S6_2C,66,Bar2C_S6_2C_66,43732,27480.5
Bar2C,S6_2C,67,Bar2C_S6_2C_67,43732,27230.5
Bar2C,S6_2C,68,Bar2C_S6_2C_68,43732,26980.5
Bar2C,S6_2C,69,Bar2C_S6_2C_69,43732,26730.5
Bar2C,S6_2C,70,Bar2C_S6_2C_70,43732,26480.5
Bar2C,S6_2C,71,Bar2C_S6_2C_71,43732,26230.5
Bar2C,S6_2C,72,Bar2C_S6_2C_72,43732,25980.5
Bar2C,S6_2C,73,Bar2C_S6_2C_73,43732,25730.5
Bar2C,S6_2C,74,Bar2C_S6_2C_74,43732,25480.5
Bar2C,S6_2C,75,Bar2C_S6_2C_75,43732,25230.5
Bar2C,S6_2C,76,Bar2C_S6_2C_76,43732,24980.5
Bar2C,S6_2C,77,Bar2C_S6_2C_77,43732,24730.5
Bar2C,S6_2C,78,Bar2C_S6_2C_78,43732,24480.5
Bar2C,S6_2C,79,Bar2C_S6_2C_79,43732,24230.5
Bar2D,S6_2D,1,Bar2D_S6_2D_01,44732,43730.5
Bar2D,S6_2D,2,Bar2D_S6_2D_02,44732,43480.5
Bar2D,S6_2D,3,Bar2D_S6_2D_03,44732,43230.5
Bar2D,S6_2D,4,Bar2D_S6_2D_04,44732,42980.5
Bar2D,S6_2D,5,Bar2D_S6_2D_05,44732,42730.5
Bar2D,S6_2D,6,Bar2D_S6_2D_06,44732,42480.5
Bar2D,S6_2D,7,Bar2D_S6_2D_07,44732,42230.5
Bar2D,S6_2D,8,Bar2D_S6_2D_08,44732,41980.5
Bar2D,S6_2D,9,Bar2D_S6_2D_09,44732,41730.5
Bar2D,S6_2D,10,Bar2D_S6_2D_10,44732,41480.5
